id,length,name,sample_rate,record_datetime,sound_type,species,gender,fed,plurality,age,method,mic_type,device_type,country,district,province,place,location_type
195,0.137098,CDC_An-albimanus_labelled_800.wav,8000,08-09-16 08:00,mosquito,an albimanus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
196,0.141826,CDC_An-albimanus_labelled_800.wav,8000,08-09-16 08:00,mosquito,an albimanus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
197,0.203285,CDC_An-albimanus_labelled_800.wav,8000,08-09-16 08:00,mosquito,an albimanus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
198,0.420751,CDC_An-albimanus_labelled_800.wav,8000,08-09-16 08:00,mosquito,an albimanus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
199,0.222194,CDC_An-albimanus_labelled_800.wav,8000,08-09-16 08:00,mosquito,an albimanus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
200,0.156009,CDC_An-albimanus_labelled_800.wav,8000,08-09-16 08:00,mosquito,an albimanus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
201,0.326201,CDC_An-albimanus_labelled_800.wav,8000,08-09-16 08:00,mosquito,an albimanus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
202,0.141826,CDC_An-albimanus_labelled_800.wav,8000,08-09-16 08:00,mosquito,an albimanus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
203,0.11346,CDC_An-albimanus_labelled_800.wav,8000,08-09-16 08:00,mosquito,an albimanus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
204,0.132371,CDC_An-albimanus_labelled_800.wav,8000,08-09-16 08:00,mosquito,an albimanus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
205,0.212739,CDC_An-albimanus_labelled_800.wav,8000,08-09-16 08:00,mosquito,an albimanus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
206,0.165464,CDC_An-albimanus_labelled_800.wav,8000,08-09-16 08:00,mosquito,an albimanus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
207,0.302563,CDC_An-albimanus_labelled_800.wav,8000,08-09-16 08:00,mosquito,an albimanus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
208,0.184374,CDC_An-albimanus_labelled_800.wav,8000,08-09-16 08:00,mosquito,an albimanus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
209,0.449116,CDC_An-albimanus_labelled_800.wav,8000,08-09-16 08:00,mosquito,an albimanus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
212,0.189101,CDC_An-albimanus_labelled_800.wav,8000,08-09-16 08:00,mosquito,an albimanus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
213,0.174919,CDC_An-albimanus_labelled_800.wav,8000,08-09-16 08:00,mosquito,an albimanus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
214,0.26947,CDC_An-albimanus_labelled_800.wav,8000,08-09-16 08:00,mosquito,an albimanus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
215,0.198556,CDC_An-albimanus_labelled_800.wav,8000,08-09-16 08:00,mosquito,an albimanus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
216,0.146554,CDC_An-albimanus_labelled_800.wav,8000,08-09-16 08:00,mosquito,an albimanus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
217,0.137099,CDC_An-albimanus_labelled_800.wav,8000,08-09-16 08:00,mosquito,an albimanus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
218,0.160737,CDC_An-albimanus_labelled_800.wav,8000,08-09-16 08:00,mosquito,an albimanus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
219,0.184374,CDC_An-albimanus_labelled_800.wav,8000,08-09-16 08:00,mosquito,an albimanus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
220,0.444389,CDC_An-albimanus_labelled_800.wav,8000,08-09-16 08:00,mosquito,an albimanus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
210,0.543667,CDC_An-albimanus_labelled_800.wav,8000,08-09-16 08:00,mosquito,an albimanus,,,Plural,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
211,0.23165,CDC_An-albimanus_labelled_800.wav,8000,08-09-16 08:00,mosquito,an albimanus,,,Plural,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
166,0.156009,CDC_An-albimanus_labelled_800.wav,8000,08-09-16 08:00,mosquito,an albimanus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
167,0.179647,CDC_An-albimanus_labelled_800.wav,8000,08-09-16 08:00,mosquito,an albimanus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
168,0.151281,CDC_An-albimanus_labelled_800.wav,8000,08-09-16 08:00,mosquito,an albimanus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
169,0.174919,CDC_An-albimanus_labelled_800.wav,8000,08-09-16 08:00,mosquito,an albimanus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
170,0.156009,CDC_An-albimanus_labelled_800.wav,8000,08-09-16 08:00,mosquito,an albimanus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
171,0.236377,CDC_An-albimanus_labelled_800.wav,8000,08-09-16 08:00,mosquito,an albimanus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
172,0.137099,CDC_An-albimanus_labelled_800.wav,8000,08-09-16 08:00,mosquito,an albimanus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
173,0.312018,CDC_An-albimanus_labelled_800.wav,8000,08-09-16 08:00,mosquito,an albimanus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
174,0.146553,CDC_An-albimanus_labelled_800.wav,8000,08-09-16 08:00,mosquito,an albimanus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
175,0.208012,CDC_An-albimanus_labelled_800.wav,8000,08-09-16 08:00,mosquito,an albimanus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
176,0.146553,CDC_An-albimanus_labelled_800.wav,8000,08-09-16 08:00,mosquito,an albimanus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
177,0.137099,CDC_An-albimanus_labelled_800.wav,8000,08-09-16 08:00,mosquito,an albimanus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
178,0.605126,CDC_An-albimanus_labelled_800.wav,8000,08-09-16 08:00,mosquito,an albimanus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
179,0.226922,CDC_An-albimanus_labelled_800.wav,8000,08-09-16 08:00,mosquito,an albimanus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
221,0.149935,CDC_An-arabiensis_labelled_800.wav,8000,08-09-16 08:00,mosquito,an arabiensis,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
222,0.067894,CDC_An-atroparvus_labelled_800.wav,8000,08-09-16 08:00,mosquito,an atroparvus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
223,0.058842,CDC_An-atroparvus_labelled_800.wav,8000,08-09-16 08:00,mosquito,an atroparvus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
224,0.10863,CDC_An-atroparvus_labelled_800.wav,8000,08-09-16 08:00,mosquito,an atroparvus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
225,0.470732,CDC_An-atroparvus_labelled_800.wav,8000,08-09-16 08:00,mosquito,an atroparvus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
226,0.113157,CDC_An-atroparvus_labelled_800.wav,8000,08-09-16 08:00,mosquito,an atroparvus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
227,0.176524,CDC_An-atroparvus_labelled_800.wav,8000,08-09-16 08:00,mosquito,an atroparvus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
228,0.099578,CDC_An-atroparvus_labelled_800.wav,8000,08-09-16 08:00,mosquito,an atroparvus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
229,0.090526,CDC_An-atroparvus_labelled_800.wav,8000,08-09-16 08:00,mosquito,an atroparvus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
230,0.185577,CDC_An-atroparvus_labelled_800.wav,8000,08-09-16 08:00,mosquito,an atroparvus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
231,0.217261,CDC_An-atroparvus_labelled_800.wav,8000,08-09-16 08:00,mosquito,an atroparvus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
232,0.085999,CDC_An-atroparvus_labelled_800.wav,8000,08-09-16 08:00,mosquito,an atroparvus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
233,0.271576,CDC_An-atroparvus_labelled_800.wav,8000,08-09-16 08:00,mosquito,an atroparvus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
234,0.429996,CDC_An-atroparvus_labelled_800.wav,8000,08-09-16 08:00,mosquito,an atroparvus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
235,0.082347,CDC_An-coluzzii_labelled_800.wav,8000,08-09-16 08:00,mosquito,an coluzzii,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
236,0.106567,CDC_An-coluzzii_labelled_800.wav,8000,08-09-16 08:00,mosquito,an coluzzii,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
237,0.208288,CDC_An-coluzzii_labelled_800.wav,8000,08-09-16 08:00,mosquito,an coluzzii,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
238,0.213133,CDC_An-coluzzii_labelled_800.wav,8000,08-09-16 08:00,mosquito,an coluzzii,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
239,0.082347,CDC_An-coluzzii_labelled_800.wav,8000,08-09-16 08:00,mosquito,an coluzzii,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
240,0.087191,CDC_An-coluzzii_labelled_800.wav,8000,08-09-16 08:00,mosquito,an coluzzii,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
241,0.11141,CDC_An-coluzzii_labelled_800.wav,8000,08-09-16 08:00,mosquito,an coluzzii,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
242,0.13563,CDC_An-coluzzii_labelled_800.wav,8000,08-09-16 08:00,mosquito,an coluzzii,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
243,0.247041,CDC_An-coluzzii_labelled_800.wav,8000,08-09-16 08:00,mosquito,an coluzzii,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
244,0.256162,CDC_An-dirus_labelled_800.wav,8000,08-09-16 08:00,mosquito,an dirus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
245,0.498601,CDC_An-dirus_labelled_800.wav,8000,08-09-16 08:00,mosquito,an dirus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
246,0.192122,CDC_An-dirus_labelled_800.wav,8000,08-09-16 08:00,mosquito,an dirus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
247,0.160101,CDC_An-dirus_labelled_800.wav,8000,08-09-16 08:00,mosquito,an dirus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
248,0.196696,CDC_An-dirus_labelled_800.wav,8000,08-09-16 08:00,mosquito,an dirus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
249,0.169249,CDC_An-dirus_labelled_800.wav,8000,08-09-16 08:00,mosquito,an dirus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
250,0.590086,CDC_An-dirus_labelled_800.wav,8000,08-09-16 08:00,mosquito,an dirus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
251,0.118933,CDC_An-dirus_labelled_800.wav,8000,08-09-16 08:00,mosquito,an dirus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
252,0.343074,CDC_An-dirus_labelled_800.wav,8000,08-09-16 08:00,mosquito,an dirus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
253,0.365945,CDC_An-dirus_labelled_800.wav,8000,08-09-16 08:00,mosquito,an dirus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
254,0.224141,CDC_An-dirus_labelled_800.wav,8000,08-09-16 08:00,mosquito,an dirus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
255,0.182973,CDC_An-dirus_labelled_800.wav,8000,08-09-16 08:00,mosquito,an dirus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
256,0.26531,CDC_An-dirus_labelled_800.wav,8000,08-09-16 08:00,mosquito,an dirus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
257,0.114358,CDC_An-dirus_labelled_800.wav,8000,08-09-16 08:00,mosquito,an dirus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
258,0.091486,CDC_An-dirus_labelled_800.wav,8000,08-09-16 08:00,mosquito,an dirus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
259,0.16925,CDC_An-dirus_labelled_800.wav,8000,08-09-16 08:00,mosquito,an dirus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
260,0.393391,CDC_An-dirus_labelled_800.wav,8000,08-09-16 08:00,mosquito,an dirus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
261,0.141803,CDC_An-dirus_labelled_800.wav,8000,08-09-16 08:00,mosquito,an dirus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
262,0.192121,CDC_An-dirus_labelled_800.wav,8000,08-09-16 08:00,mosquito,an dirus,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
263,0.072417,CDC_An-farauti_labelled_800.wav,8000,08-09-16 08:00,mosquito,an farauti,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
264,0.080938,CDC_An-farauti_labelled_800.wav,8000,08-09-16 08:00,mosquito,an farauti,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
265,0.072418,CDC_An-farauti_labelled_800.wav,8000,08-09-16 08:00,mosquito,an farauti,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
266,0.055379,CDC_An-farauti_labelled_800.wav,8000,08-09-16 08:00,mosquito,an farauti,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
268,0.076678,CDC_An-farauti_labelled_800.wav,8000,08-09-16 08:00,mosquito,an farauti,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
269,0.063898,CDC_An-farauti_labelled_800.wav,8000,08-09-16 08:00,mosquito,an farauti,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
270,0.068158,CDC_An-farauti_labelled_800.wav,8000,08-09-16 08:00,mosquito,an farauti,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
271,0.093717,CDC_An-farauti_labelled_800.wav,8000,08-09-16 08:00,mosquito,an farauti,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
272,0.123536,CDC_An-farauti_labelled_800.wav,8000,08-09-16 08:00,mosquito,an farauti,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
273,0.102236,CDC_An-farauti_labelled_800.wav,8000,08-09-16 08:00,mosquito,an farauti,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
274,0.085197,CDC_An-farauti_labelled_800.wav,8000,08-09-16 08:00,mosquito,an farauti,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
275,0.127796,CDC_An-farauti_labelled_800.wav,8000,08-09-16 08:00,mosquito,an farauti,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
267,0.093717,CDC_An-farauti_labelled_800.wav,8000,08-09-16 08:00,mosquito,an farauti,,,Plural,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
310,0.182855,CDC_An-freeborni_labelled_800.wav,8000,08-09-16 08:00,mosquito,an freeborni,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
311,0.047542,CDC_An-freeborni_labelled_800.wav,8000,08-09-16 08:00,mosquito,an freeborni,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
312,0.124341,CDC_An-freeborni_labelled_800.wav,8000,08-09-16 08:00,mosquito,an freeborni,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
313,0.241369,CDC_An-freeborni_labelled_800.wav,8000,08-09-16 08:00,mosquito,an freeborni,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
314,0.146284,CDC_An-freeborni_labelled_800.wav,8000,08-09-16 08:00,mosquito,an freeborni,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
315,0.117028,CDC_An-freeborni_labelled_800.wav,8000,08-09-16 08:00,mosquito,an freeborni,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
316,0.175541,CDC_An-freeborni_labelled_800.wav,8000,08-09-16 08:00,mosquito,an freeborni,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
317,0.179198,CDC_An-freeborni_labelled_800.wav,8000,08-09-16 08:00,mosquito,an freeborni,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
318,0.120685,CDC_An-freeborni_labelled_800.wav,8000,08-09-16 08:00,mosquito,an freeborni,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
319,0.080457,CDC_An-freeborni_labelled_800.wav,8000,08-09-16 08:00,mosquito,an freeborni,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
320,0.109713,CDC_An-freeborni_labelled_800.wav,8000,08-09-16 08:00,mosquito,an freeborni,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
321,0.095084,CDC_An-freeborni_labelled_800.wav,8000,08-09-16 08:00,mosquito,an freeborni,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
322,0.182855,CDC_An-freeborni_labelled_800.wav,8000,08-09-16 08:00,mosquito,an freeborni,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
323,0.076799,CDC_An-freeborni_labelled_800.wav,8000,08-09-16 08:00,mosquito,an freeborni,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
324,0.223084,CDC_An-freeborni_labelled_800.wav,8000,08-09-16 08:00,mosquito,an freeborni,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
325,0.091428,CDC_An-freeborni_labelled_800.wav,8000,08-09-16 08:00,mosquito,an freeborni,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
326,0.098742,CDC_An-freeborni_labelled_800.wav,8000,08-09-16 08:00,mosquito,an freeborni,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
327,0.073142,CDC_An-freeborni_labelled_800.wav,8000,08-09-16 08:00,mosquito,an freeborni,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
280,0.186512,CDC_An-freeborni_labelled_800.wav,8000,08-09-16 08:00,mosquito,an freeborni,,,Plural,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
296,0.102399,CDC_An-freeborni_labelled_800.wav,8000,08-09-16 08:00,mosquito,an freeborni,,,Plural,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
276,0.193827,CDC_An-freeborni_labelled_800.wav,8000,08-09-16 08:00,mosquito,an freeborni,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
277,0.08777,CDC_An-freeborni_labelled_800.wav,8000,08-09-16 08:00,mosquito,an freeborni,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
278,0.0768,CDC_An-freeborni_labelled_800.wav,8000,08-09-16 08:00,mosquito,an freeborni,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
279,0.109713,CDC_An-freeborni_labelled_800.wav,8000,08-09-16 08:00,mosquito,an freeborni,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
281,0.073142,CDC_An-freeborni_labelled_800.wav,8000,08-09-16 08:00,mosquito,an freeborni,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
282,0.054856,CDC_An-freeborni_labelled_800.wav,8000,08-09-16 08:00,mosquito,an freeborni,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
283,0.127999,CDC_An-freeborni_labelled_800.wav,8000,08-09-16 08:00,mosquito,an freeborni,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
284,0.073143,CDC_An-freeborni_labelled_800.wav,8000,08-09-16 08:00,mosquito,an freeborni,,,Single,,,phone,Alcatel 4009X,USA,Georgia,Atlanta,"CDC insect cultures, Atlanta",culture
